"","lake.name","DOC.mg.L.1","Year"
"668","LITTLE ECHO POND",12.501,1993
"669","LITTLE ECHO POND",14.355,1993
"670","LITTLE ECHO POND",13.089,1993
"671","LITTLE ECHO POND",12.704,1993
"672","LITTLE ECHO POND",16.394,1993
"673","LITTLE ECHO POND",17.189,1993
"674","LITTLE ECHO POND",15.876,1993
"675","LITTLE ECHO POND",16.801,1994
"676","LITTLE ECHO POND",17.573,1994
"677","LITTLE ECHO POND",17.299,1994
"678","LITTLE ECHO POND",17.259,1994
"679","LITTLE ECHO POND",20.634,1994
"680","LITTLE ECHO POND",19.056,1994
"681","LITTLE ECHO POND",11.247,1994
"682","LITTLE ECHO POND",12.309,1994
"683","LITTLE ECHO POND",14.153,1994
"684","LITTLE ECHO POND",16.262,1994
"685","LITTLE ECHO POND",14.05,1994
"686","LITTLE ECHO POND",16.014,1994
"687","LITTLE ECHO POND",16.769,1994
"688","LITTLE ECHO POND",18.181,1994
"689","LITTLE ECHO POND",17.629,1995
"690","LITTLE ECHO POND",17.569,1995
"691","LITTLE ECHO POND",17.44,1995
"692","LITTLE ECHO POND",15.617,1995
"693","LITTLE ECHO POND",15.667,1995
"694","LITTLE ECHO POND",15.268,1995
"695","LITTLE ECHO POND",14.714,1995
"696","LITTLE ECHO POND",14.079,1995
"697","LITTLE ECHO POND",13.522,1995
"698","LITTLE ECHO POND",14.414,1995
"699","LITTLE ECHO POND",15.567,1995
"700","LITTLE ECHO POND",13.582,1995
"701","LITTLE ECHO POND",16.731,1995
"702","LITTLE ECHO POND",17.36,1995
"703","LITTLE ECHO POND",16.216,1996
"704","LITTLE ECHO POND",16.396,1996
"705","LITTLE ECHO POND",17.395,1996
"706","LITTLE ECHO POND",12.569,1996
"707","LITTLE ECHO POND",12.924,1996
"708","LITTLE ECHO POND",13.244,1996
"709","LITTLE ECHO POND",15.901,1996
"710","LITTLE ECHO POND",16.357,1996
"711","LITTLE ECHO POND",15.518,1996
"712","LITTLE ECHO POND",17.407,1996
"713","LITTLE ECHO POND",18.801,1996
"714","LITTLE ECHO POND",17.844,1996
"715","LITTLE ECHO POND",15.804,1997
"716","LITTLE ECHO POND",16.828,1997
"717","LITTLE ECHO POND",17.099,1997
"718","LITTLE ECHO POND",15.851,1997
"719","LITTLE ECHO POND",11.977,1997
"720","LITTLE ECHO POND",11.947,1997
"721","LITTLE ECHO POND",13.068,1997
"722","LITTLE ECHO POND",13.929,1997
"723","LITTLE ECHO POND",14.006,1997
"724","LITTLE ECHO POND",15.459,1997
"725","LITTLE ECHO POND",15.955,1997
"726","LITTLE ECHO POND",16.984,1997
"727","LITTLE ECHO POND",15.73,1998
"728","LITTLE ECHO POND",16.802,1998
"729","LITTLE ECHO POND",15.396,1998
"730","LITTLE ECHO POND",9.117,1998
"731","LITTLE ECHO POND",10.746,1998
"732","LITTLE ECHO POND",14.182,1998
"733","LITTLE ECHO POND",14.136,1998
"734","LITTLE ECHO POND",17.903,1998
"735","LITTLE ECHO POND",18.613,1998
"736","LITTLE ECHO POND",19.839,1998
"737","LITTLE ECHO POND",21.383,1998
"738","LITTLE ECHO POND",20.653,1998
"739","LITTLE ECHO POND",20.555,1999
"740","LITTLE ECHO POND",20.512,1999
"741","LITTLE ECHO POND",21.126,1999
"742","LITTLE ECHO POND",16.8,1999
"743","LITTLE ECHO POND",16.641,1999
"744","LITTLE ECHO POND",16.851,1999
"745","LITTLE ECHO POND",17.258,1999
"746","LITTLE ECHO POND",16.043,1999
"747","LITTLE ECHO POND",14.417,1999
"748","LITTLE ECHO POND",16.917,1999
"749","LITTLE ECHO POND",16.957,1999
"750","LITTLE ECHO POND",17.037,1999
"751","LITTLE ECHO POND",17.546,2000
"752","LITTLE ECHO POND",17.974,2000
"753","LITTLE ECHO POND",15.237,2000
"754","LITTLE ECHO POND",12.498,2000
"755","LITTLE ECHO POND",12.516,2000
"756","LITTLE ECHO POND",14.815,2000
"757","LITTLE ECHO POND",15.833,2000
"758","LITTLE ECHO POND",15.853,2000
"759","LITTLE ECHO POND",15.272,2000
"760","LITTLE ECHO POND",16.046,2000
"761","LITTLE ECHO POND",16.071,2000
"762","LITTLE ECHO POND",17.813,2000
"763","LITTLE ECHO POND",16.064,2000
"764","LITTLE ECHO POND",18.153,2000
"765","LITTLE ECHO POND",18.231,2000
"766","LITTLE ECHO POND",18.252,2000
"767","LITTLE ECHO POND",16.288,2001
"768","LITTLE ECHO POND",15.625,2001
"769","LITTLE ECHO POND",15.623,2001
"770","LITTLE ECHO POND",15.865,2001
"771","LITTLE ECHO POND",16.206,2001
"772","LITTLE ECHO POND",16.334,2001
"773","LITTLE ECHO POND",12.228,2001
"774","LITTLE ECHO POND",13.684,2001
"775","LITTLE ECHO POND",14.058,2001
"776","LITTLE ECHO POND",12.762,2001
"777","LITTLE ECHO POND",14.78,2001
"778","LITTLE ECHO POND",15.961,2001
"779","LITTLE ECHO POND",15.698,2001
"780","LITTLE ECHO POND",16.184,2001
"781","LITTLE ECHO POND",16.105,2002
"782","LITTLE ECHO POND",15.742,2002
"783","LITTLE ECHO POND",16.014,2002
"784","LITTLE ECHO POND",16.085,2002
"785","LITTLE ECHO POND",16.073,2002
"786","LITTLE ECHO POND",14.727,2002
"787","LITTLE ECHO POND",12.392,2002
"788","LITTLE ECHO POND",12.284,2002
"789","LITTLE ECHO POND",17.973,2002
"790","LITTLE ECHO POND",17.147,2002
"791","LITTLE ECHO POND",15.248,2002
"792","LITTLE ECHO POND",16.866,2002
"793","LITTLE ECHO POND",18.121,2002
"794","LITTLE ECHO POND",19.193,2002
"795","LITTLE ECHO POND",18.796,2003
"796","LITTLE ECHO POND",18.845,2003
"797","LITTLE ECHO POND",18.873,2003
"798","LITTLE ECHO POND",20.16,2003
"799","LITTLE ECHO POND",18.624,2003
"800","LITTLE ECHO POND",18.875,2003
"801","LITTLE ECHO POND",13.996,2003
"802","LITTLE ECHO POND",14.882,2003
"803","LITTLE ECHO POND",15.2,2003
"804","LITTLE ECHO POND",14.45,2003
"805","LITTLE ECHO POND",15.427,2003
"806","LITTLE ECHO POND",16.807,2003
"807","LITTLE ECHO POND",20.365,2003
"808","LITTLE ECHO POND",21.758,2003
"809","LITTLE ECHO POND",17.894,2004
"810","LITTLE ECHO POND",18.945,2004
"811","LITTLE ECHO POND",19.768,2004
"812","LITTLE ECHO POND",12.291,2004
"813","LITTLE ECHO POND",13.284,2004
"814","LITTLE ECHO POND",13.884,2004
"815","LITTLE ECHO POND",14.663,2004
"816","LITTLE ECHO POND",14.654,2004
"817","LITTLE ECHO POND",14.991,2004
"818","LITTLE ECHO POND",15.427,2004
"819","LITTLE ECHO POND",15.474,2004
"820","LITTLE ECHO POND",17.237,2004
"821","LITTLE ECHO POND",17.472,2004
"822","LITTLE ECHO POND",16.247,2004
"823","LITTLE ECHO POND",20.503,2005
"824","LITTLE ECHO POND",19.374,2005
"825","LITTLE ECHO POND",18.941,2005
"826","LITTLE ECHO POND",19.463,2005
"827","LITTLE ECHO POND",19.857,2005
"828","LITTLE ECHO POND",15.807,2005
"829","LITTLE ECHO POND",14.144,2005
"830","LITTLE ECHO POND",14.024,2005
"831","LITTLE ECHO POND",13.921,2005
"832","LITTLE ECHO POND",14.872,2005
"833","LITTLE ECHO POND",13.825,2005
"834","LITTLE ECHO POND",15.805,2005
"835","LITTLE ECHO POND",20.637,2005
"836","LITTLE ECHO POND",19.692,2005
"837","LITTLE ECHO POND",16.885,2006
"838","LITTLE ECHO POND",17.718,2006
"839","LITTLE ECHO POND",16.766,2006
"840","LITTLE ECHO POND",9.278,2006
"841","LITTLE ECHO POND",13.163,2006
"842","LITTLE ECHO POND",13.541,2006
"843","LITTLE ECHO POND",16.001,2006
"844","LITTLE ECHO POND",15.525,2006
"845","LITTLE ECHO POND",15.391,2006
"846","LITTLE ECHO POND",15.783,2006
"847","LITTLE ECHO POND",16.849,2006
"848","LITTLE ECHO POND",21.898,2006
"849","LITTLE ECHO POND",17.653,2007
"850","LITTLE ECHO POND",12.881,2007
"851","LITTLE ECHO POND",17.122,2007
"852","LITTLE ECHO POND",13.662,2007
"853","LITTLE ECHO POND",9.605,2007
"854","LITTLE ECHO POND",13.628,2007
"855","LITTLE ECHO POND",13.108,2007
"856","LITTLE ECHO POND",13.013,2007
"857","LITTLE ECHO POND",13.065,2007
"858","LITTLE ECHO POND",12.867,2007
"859","LITTLE ECHO POND",18.154,2007
"860","LITTLE ECHO POND",14.375,2007
"861","LITTLE ECHO POND",16.95,2007
"862","LITTLE ECHO POND",15.876,2007
"863","LITTLE ECHO POND",12.454,2008
"864","LITTLE ECHO POND",15.952,2008
"865","LITTLE ECHO POND",13.63,2008
"866","LITTLE ECHO POND",9.766,2008
"867","LITTLE ECHO POND",10.553,2008
"868","LITTLE ECHO POND",11.515,2008
"869","LITTLE ECHO POND",12.606,2008
"870","LITTLE ECHO POND",12.572,2008
"871","LITTLE ECHO POND",12.478,2008
"872","LITTLE ECHO POND",15.729,2008
"873","LITTLE ECHO POND",16.728,2008
"874","LITTLE ECHO POND",18.986,2008
"875","LITTLE ECHO POND",17.04,2008
"876","LITTLE ECHO POND",17.689,2008
"877","LITTLE ECHO POND",17.593,2009
"878","LITTLE ECHO POND",18.798,2009
"879","LITTLE ECHO POND",17.532,2009
"880","LITTLE ECHO POND",11.399,2009
"881","LITTLE ECHO POND",12.912,2009
"882","LITTLE ECHO POND",14.168,2009
"883","LITTLE ECHO POND",14.391,2009
"884","LITTLE ECHO POND",14.23,2009
"885","LITTLE ECHO POND",16.591,2009
"886","LITTLE ECHO POND",18.863,2009
"887","LITTLE ECHO POND",18.485,2009
"888","LITTLE ECHO POND",18.009,2009
"889","LITTLE ECHO POND",18.249,2010
"890","LITTLE ECHO POND",17.258,2010
"891","LITTLE ECHO POND",18.84,2010
"892","LITTLE ECHO POND",12.961,2010
"893","LITTLE ECHO POND",15.532,2010
"894","LITTLE ECHO POND",15.473,2010
"895","LITTLE ECHO POND",14.196,2010
"896","LITTLE ECHO POND",14.142,2010
"897","LITTLE ECHO POND",13.979,2010
"898","LITTLE ECHO POND",14.403,2010
"899","LITTLE ECHO POND",14.01,2010
"900","LITTLE ECHO POND",17.212,2010
"901","LITTLE ECHO POND",18.608,2010
"902","LITTLE ECHO POND",19.397,2010
"903","LITTLE ECHO POND",18.987,2011
"904","LITTLE ECHO POND",18.624,2011
"905","LITTLE ECHO POND",17.293,2011
"906","LITTLE ECHO POND",16.134,2011
"907","LITTLE ECHO POND",8.677,2011
"908","LITTLE ECHO POND",13.652,2011
"909","LITTLE ECHO POND",19.039,2011
"910","LITTLE ECHO POND",16.309,2011
"911","LITTLE ECHO POND",19.775,2011
"912","LITTLE ECHO POND",14.577,2011
"913","LITTLE ECHO POND",15.571,2011
"914","LITTLE ECHO POND",18.542,2011
"915","LITTLE ECHO POND",18.445,2011
"916","LITTLE ECHO POND",17.883,2011
"917","LITTLE ECHO POND",19.057,2011
"918","LITTLE ECHO POND",18.475,2011
"919","LITTLE ECHO POND",18.662,2011
"920","LITTLE ECHO POND",18.699,2011
"921","LITTLE ECHO POND",19.42,2012
"922","LITTLE ECHO POND",20.629,2012
"923","LITTLE ECHO POND",19.031,2012
"924","LITTLE ECHO POND",16.273,2012
"925","LITTLE ECHO POND",14.364,2012
"926","LITTLE ECHO POND",14.567,2012
"927","LITTLE ECHO POND",14.261,2012
"928","LITTLE ECHO POND",14.079,2012
"929","LITTLE ECHO POND",13.644,2012
"930","LITTLE ECHO POND",13.995,2012
"931","LITTLE ECHO POND",18.583,2012
"932","LITTLE ECHO POND",18.919,2012
"933","LITTLE ECHO POND",19.5,2012
"934","LITTLE ECHO POND",15.487,2012
"935","LITTLE ECHO POND",16.973,2013
"936","LITTLE ECHO POND",16.964,2013
"937","LITTLE ECHO POND",17.558,2013
"938","LITTLE ECHO POND",17.984,2013
"939","LITTLE ECHO POND",17.343,2013
"940","LITTLE ECHO POND",16.967,2013
"941","LITTLE ECHO POND",14.035,2013
"942","LITTLE ECHO POND",14.133,2013
"943","LITTLE ECHO POND",15.07,2013
"944","LITTLE ECHO POND",19.74,2013
"945","LITTLE ECHO POND",17.272,2013
"946","LITTLE ECHO POND",17.443,2013
"947","LITTLE ECHO POND",17.466,2013
"948","LITTLE ECHO POND",18.602,2013
"949","LITTLE ECHO POND",18.956,2014
"950","LITTLE ECHO POND",19.01,2014
"951","LITTLE ECHO POND",19.67,2014
"952","LITTLE ECHO POND",19.171,2014
"953","LITTLE ECHO POND",19.887,2014
"954","LITTLE ECHO POND",19.466,2014
"955","LITTLE ECHO POND",10.565,2014
"956","LITTLE ECHO POND",10.166,2014
"957","LITTLE ECHO POND",10.025,2014
"958","LITTLE ECHO POND",12.138,2014
"959","LITTLE ECHO POND",15.32,2014
"960","LITTLE ECHO POND",15.356,2014
"961","LITTLE ECHO POND",14.965,2014
"962","LITTLE ECHO POND",15.14,2014
"963","LITTLE ECHO POND",16.335,2014
"964","LITTLE ECHO POND",15.942,2014
"965","LITTLE ECHO POND",16.413,2015
"966","LITTLE ECHO POND",17.487,2015
"967","LITTLE ECHO POND",18.047,2015
"968","LITTLE ECHO POND",18.152,2015
"969","LITTLE ECHO POND",17.722,2015
"970","LITTLE ECHO POND",17.062,2015
"971","LITTLE ECHO POND",13.955,2015
"972","LITTLE ECHO POND",12.892,2015
"973","LITTLE ECHO POND",16.758,2015
"974","LITTLE ECHO POND",18.101,2015
"975","LITTLE ECHO POND",18.407,2015
"976","LITTLE ECHO POND",18.541,2015
"977","LITTLE ECHO POND",17.03,2015
"978","LITTLE ECHO POND",17.185,2015
"979","LITTLE ECHO POND",16.934,2015
"980","LITTLE ECHO POND",18.02,2015
"981","LITTLE ECHO POND",18.839,2015
"982","LITTLE ECHO POND",17.508,2015
"983","LITTLE ECHO POND",17.363,2016
"984","LITTLE ECHO POND",19.004,2016
"985","LITTLE ECHO POND",18.808,2016
"986","LITTLE ECHO POND",18.671,2016
"987","LITTLE ECHO POND",18.27,2016
"988","LITTLE ECHO POND",15.08,2016
"989","LITTLE ECHO POND",14.005,2016
"990","LITTLE ECHO POND",16.453,2016
"991","LITTLE ECHO POND",16.637,2016
"992","LITTLE ECHO POND",16.768,2016
"993","LITTLE ECHO POND",15.319,2016
"994","LITTLE ECHO POND",15.041,2016
"995","LITTLE ECHO POND",14.06,2016
"996","LITTLE ECHO POND",13.889,2016
"997","LITTLE ECHO POND",16.686,2016
"998","LITTLE ECHO POND",17.073,2016
"999","LITTLE ECHO POND",17.322,2017
"1000","LITTLE ECHO POND",18.717,2017
"1001","LITTLE ECHO POND",19.247,2017
"1002","LITTLE ECHO POND",18.967,2017
"1003","LITTLE ECHO POND",15.776,2017
"1004","LITTLE ECHO POND",10.132,2017
"1005","LITTLE ECHO POND",11.409,2017
"1006","LITTLE ECHO POND",12.135,2017
"1007","LITTLE ECHO POND",12.172,2017
"1008","LITTLE ECHO POND",12.001,2017
"1009","LITTLE ECHO POND",14.873,2017
"1010","LITTLE ECHO POND",15.566,2017
"1011","LITTLE ECHO POND",16.974,2017
"1012","LITTLE ECHO POND",16.072,2017
"1013","LITTLE ECHO POND",17.568,2017
"1014","EAST COPPERAS POND",10.891,1992
"1015","EAST COPPERAS POND",11.669,1992
"1016","EAST COPPERAS POND",9.272,1992
"1017","EAST COPPERAS POND",10.348,1992
"1018","EAST COPPERAS POND",9.647,1992
"1019","EAST COPPERAS POND",9.686,1992
"1020","EAST COPPERAS POND",9.894,1992
"1021","EAST COPPERAS POND",13.237,1993
"1022","EAST COPPERAS POND",12.463,1993
"1023","EAST COPPERAS POND",11.275,1993
"1024","EAST COPPERAS POND",8.026,1993
"1025","EAST COPPERAS POND",9.115,1993
"1026","EAST COPPERAS POND",9.377,1993
"1027","EAST COPPERAS POND",9.567,1993
"1028","EAST COPPERAS POND",8.263,1993
"1029","EAST COPPERAS POND",8.405,1993
"1030","EAST COPPERAS POND",8.552,1993
"1031","EAST COPPERAS POND",8.75,1993
"1032","EAST COPPERAS POND",9.372,1993
"1033","EAST COPPERAS POND",10.441,1993
"1034","EAST COPPERAS POND",5.471,1993
"1035","EAST COPPERAS POND",9.471,1994
"1036","EAST COPPERAS POND",9.434,1994
"1037","EAST COPPERAS POND",11.599,1994
"1038","EAST COPPERAS POND",10.117,1994
"1039","EAST COPPERAS POND",8.97,1994
"1040","EAST COPPERAS POND",8.882,1994
"1041","EAST COPPERAS POND",8.814,1994
"1042","EAST COPPERAS POND",10.26,1994
"1043","EAST COPPERAS POND",10.428,1994
"1044","EAST COPPERAS POND",9.299,1994
"1045","EAST COPPERAS POND",9.392,1994
"1046","EAST COPPERAS POND",9.395,1994
"1047","EAST COPPERAS POND",9.71,1994
"1048","EAST COPPERAS POND",10.155,1994
"1049","EAST COPPERAS POND",9.061,1995
"1050","EAST COPPERAS POND",9.334,1995
"1051","EAST COPPERAS POND",9.296,1995
"1052","EAST COPPERAS POND",5.239,1995
"1053","EAST COPPERAS POND",6.281,1995
"1054","EAST COPPERAS POND",8.362,1995
"1055","EAST COPPERAS POND",7.546,1995
"1056","EAST COPPERAS POND",8.46,1995
"1057","EAST COPPERAS POND",8.107,1995
"1058","EAST COPPERAS POND",8.342,1995
"1059","EAST COPPERAS POND",7.258,1995
"1060","EAST COPPERAS POND",6.732,1995
"1061","EAST COPPERAS POND",8.084,1995
"1062","EAST COPPERAS POND",9.147,1995
"1063","EAST COPPERAS POND",8.558,1996
"1064","EAST COPPERAS POND",4.147,1996
"1065","EAST COPPERAS POND",9.26,1996
"1066","EAST COPPERAS POND",9.297,1996
"1067","EAST COPPERAS POND",9.952,1996
"1068","EAST COPPERAS POND",8.092,1996
"1069","EAST COPPERAS POND",7.782,1996
"1070","EAST COPPERAS POND",7.744,1996
"1071","EAST COPPERAS POND",9.889,1996
"1072","EAST COPPERAS POND",7.519,1996
"1073","EAST COPPERAS POND",7.774,1996
"1074","EAST COPPERAS POND",7.368,1996
"1075","EAST COPPERAS POND",8.175,1997
"1076","EAST COPPERAS POND",8.4,1997
"1077","EAST COPPERAS POND",8.787,1997
"1078","EAST COPPERAS POND",9.215,1997
"1079","EAST COPPERAS POND",7.652,1997
"1080","EAST COPPERAS POND",7.635,1997
"1081","EAST COPPERAS POND",7.517,1997
"1082","EAST COPPERAS POND",8.112,1997
"1083","EAST COPPERAS POND",7.759,1997
"1084","EAST COPPERAS POND",8.067,1997
"1085","EAST COPPERAS POND",8.343,1997
"1086","EAST COPPERAS POND",9.519,1997
"1087","EAST COPPERAS POND",13.312,1998
"1088","EAST COPPERAS POND",5.356,1998
"1089","EAST COPPERAS POND",9.843,1998
"1090","EAST COPPERAS POND",21.029,1998
"1091","EAST COPPERAS POND",7.427,1998
"1092","EAST COPPERAS POND",7.674,1998
"1093","EAST COPPERAS POND",7.75,1998
"1094","EAST COPPERAS POND",8.262,1998
"1095","EAST COPPERAS POND",8.999,1998
"1096","EAST COPPERAS POND",9.094,1998
"1097","EAST COPPERAS POND",8.795,1998
"1098","EAST COPPERAS POND",9.02,1998
"1099","EAST COPPERAS POND",10.155,1998
"1100","EAST COPPERAS POND",10.553,1998
"1101","EAST COPPERAS POND",11.32,1999
"1102","EAST COPPERAS POND",10.757,1999
"1103","EAST COPPERAS POND",11.489,1999
"1104","EAST COPPERAS POND",11.795,1999
"1105","EAST COPPERAS POND",9.452,1999
"1106","EAST COPPERAS POND",8.817,1999
"1107","EAST COPPERAS POND",8.473,1999
"1108","EAST COPPERAS POND",7.234,1999
"1109","EAST COPPERAS POND",6.963,1999
"1110","EAST COPPERAS POND",12.361,1999
"1111","EAST COPPERAS POND",8.794,1999
"1112","EAST COPPERAS POND",9.071,1999
"1113","EAST COPPERAS POND",10.612,2000
"1114","EAST COPPERAS POND",9.538,2000
"1115","EAST COPPERAS POND",7.093,2000
"1116","EAST COPPERAS POND",14.186,2000
"1117","EAST COPPERAS POND",13.598,2000
"1118","EAST COPPERAS POND",10.809,2000
"1119","EAST COPPERAS POND",10.695,2000
"1120","EAST COPPERAS POND",11.33,2000
"1121","EAST COPPERAS POND",9.594,2000
"1122","EAST COPPERAS POND",9.011,2000
"1123","EAST COPPERAS POND",8.54,2000
"1124","EAST COPPERAS POND",11.645,2000
"1125","EAST COPPERAS POND",8.96,2001
"1126","EAST COPPERAS POND",8.311,2001
"1127","EAST COPPERAS POND",8.488,2001
"1128","EAST COPPERAS POND",8.738,2001
"1129","EAST COPPERAS POND",8.6,2001
"1130","EAST COPPERAS POND",7.966,2001
"1131","EAST COPPERAS POND",8.287,2001
"1132","EAST COPPERAS POND",8.398,2001
"1133","EAST COPPERAS POND",9.21,2001
"1134","EAST COPPERAS POND",8.922,2001
"1135","EAST COPPERAS POND",12.913,2001
"1136","EAST COPPERAS POND",10.114,2001
"1137","EAST COPPERAS POND",8.559,2001
"1138","EAST COPPERAS POND",9.093,2001
"1139","EAST COPPERAS POND",9.692,2002
"1140","EAST COPPERAS POND",9.713,2002
"1141","EAST COPPERAS POND",9.155,2002
"1142","EAST COPPERAS POND",11.367,2002
"1143","EAST COPPERAS POND",9.106,2002
"1144","EAST COPPERAS POND",10.168,2002
"1145","EAST COPPERAS POND",11.834,2002
"1146","EAST COPPERAS POND",10.383,2002
"1147","EAST COPPERAS POND",9.246,2002
"1148","EAST COPPERAS POND",9.781,2002
"1149","EAST COPPERAS POND",10.067,2002
"1150","EAST COPPERAS POND",10.576,2002
"1151","EAST COPPERAS POND",9.594,2003
"1152","EAST COPPERAS POND",9.355,2003
"1153","EAST COPPERAS POND",9.019,2003
"1154","EAST COPPERAS POND",5.156,2003
"1155","EAST COPPERAS POND",9.368,2003
"1156","EAST COPPERAS POND",10.211,2003
"1157","EAST COPPERAS POND",9.423,2003
"1158","EAST COPPERAS POND",11.263,2003
"1159","EAST COPPERAS POND",10.472,2003
"1160","EAST COPPERAS POND",9.498,2003
"1161","EAST COPPERAS POND",11.248,2003
"1162","EAST COPPERAS POND",12.524,2003
"1163","EAST COPPERAS POND",13.639,2004
"1164","EAST COPPERAS POND",11.654,2004
"1165","EAST COPPERAS POND",10.565,2004
"1166","EAST COPPERAS POND",6.759,2004
"1167","EAST COPPERAS POND",10.716,2004
"1168","EAST COPPERAS POND",11.804,2004
"1169","EAST COPPERAS POND",12.033,2004
"1170","EAST COPPERAS POND",11.367,2004
"1171","EAST COPPERAS POND",14.274,2004
"1172","EAST COPPERAS POND",10.379,2004
"1173","EAST COPPERAS POND",10.232,2004
"1174","EAST COPPERAS POND",10.875,2004
"1175","EAST COPPERAS POND",14.267,2005
"1176","EAST COPPERAS POND",12.934,2005
"1177","EAST COPPERAS POND",12.163,2005
"1178","EAST COPPERAS POND",6.226,2005
"1179","EAST COPPERAS POND",10.812,2005
"1180","EAST COPPERAS POND",11.244,2005
"1181","EAST COPPERAS POND",13.164,2005
"1182","EAST COPPERAS POND",14.68,2005
"1183","EAST COPPERAS POND",14.014,2005
"1184","EAST COPPERAS POND",12.841,2005
"1185","EAST COPPERAS POND",14.152,2005
"1186","EAST COPPERAS POND",14.427,2005
"1187","EAST COPPERAS POND",17.541,2006
"1188","EAST COPPERAS POND",13.503,2006
"1189","EAST COPPERAS POND",12.347,2006
"1190","EAST COPPERAS POND",16.783,2006
"1191","EAST COPPERAS POND",11.802,2006
"1192","EAST COPPERAS POND",11.857,2006
"1193","EAST COPPERAS POND",11.881,2006
"1194","EAST COPPERAS POND",11.998,2006
"1195","EAST COPPERAS POND",11.801,2006
"1196","EAST COPPERAS POND",12.183,2006
"1197","EAST COPPERAS POND",11.292,2006
"1198","EAST COPPERAS POND",11.32,2006
"1199","EAST COPPERAS POND",12.152,2006
"1200","EAST COPPERAS POND",14.165,2006
"1201","EAST COPPERAS POND",16.498,2007
"1202","EAST COPPERAS POND",12.325,2007
"1203","EAST COPPERAS POND",11.176,2007
"1204","EAST COPPERAS POND",7.822,2007
"1205","EAST COPPERAS POND",9.558,2007
"1206","EAST COPPERAS POND",11.424,2007
"1207","EAST COPPERAS POND",11.074,2007
"1208","EAST COPPERAS POND",10.595,2007
"1209","EAST COPPERAS POND",10.329,2007
"1210","EAST COPPERAS POND",9.9,2007
"1211","EAST COPPERAS POND",12.365,2007
"1212","EAST COPPERAS POND",11.507,2007
"1213","EAST COPPERAS POND",10.676,2008
"1214","EAST COPPERAS POND",11.23,2008
"1215","EAST COPPERAS POND",11.11,2008
"1216","EAST COPPERAS POND",14.381,2008
"1217","EAST COPPERAS POND",13.79,2008
"1218","EAST COPPERAS POND",13.066,2008
"1219","EAST COPPERAS POND",9.649,2008
"1220","EAST COPPERAS POND",11.252,2008
"1221","EAST COPPERAS POND",11.634,2008
"1222","EAST COPPERAS POND",11.734,2008
"1223","EAST COPPERAS POND",9.811,2008
"1224","EAST COPPERAS POND",11.257,2008
"1225","EAST COPPERAS POND",10.833,2008
"1226","EAST COPPERAS POND",10.965,2008
"1227","EAST COPPERAS POND",11.222,2008
"1228","EAST COPPERAS POND",12.29,2008
"1229","EAST COPPERAS POND",10.07,2009
"1230","EAST COPPERAS POND",10.964,2009
"1231","EAST COPPERAS POND",11.309,2009
"1232","EAST COPPERAS POND",14.633,2009
"1233","EAST COPPERAS POND",11.924,2009
"1234","EAST COPPERAS POND",11.151,2009
"1235","EAST COPPERAS POND",11.305,2009
"1236","EAST COPPERAS POND",11.294,2009
"1237","EAST COPPERAS POND",11.12,2009
"1238","EAST COPPERAS POND",11.232,2009
"1239","EAST COPPERAS POND",11.907,2009
"1240","EAST COPPERAS POND",12.626,2009
"1241","EAST COPPERAS POND",10.965,2010
"1242","EAST COPPERAS POND",11.12,2010
"1243","EAST COPPERAS POND",11.088,2010
"1244","EAST COPPERAS POND",11.005,2010
"1245","EAST COPPERAS POND",11.39,2010
